MovieID,Date,Calendar_Week,Rank,Compare_LW,Theaters,Change,To_Date,Weekend,Weekend_Gross
rl3611853569,Aug 7-9,2020W32,4,0.0,737,0,15984,1,15984.0
rl3611853569,Aug 14-16,2020W33,5,-7.55,159,-578,33180,2,3916.0
rl3611853569,Aug 21-23,2020W34,15,-9.87,4,-155,35827,3,49.0
rl3233448449,Mar 6-8,2020W10,6,0.0,610,0,22614,0,22614.0
rl3233448449,Mar 20-22,2020W12,14,0.0,9,0,35824,0,46.0
rl3697312513,Dec 4-6,2020W49,6,0.0,697,0,22910,1,22910.0
rl3697312513,Dec 11-13,2020W50,15,-9.78,35,-662,34761,2,507.0
rl2438759169,Nov 13-15,2020W46,6,0.0,488,0,26468,1,20460.0
rl2438759169,Nov 20-22,2020W47,12,-0.66,141,-347,39410,2,6959.0
rl2438759169,Nov 27-29,2020W48,18,-9.97,1,-140,40663,3,20.0
rl2460910081,Jan 10-12,2020W02,9,0.0,397,0,18929,0,17972.0
rl2460910081,Jan 17-19,2020W03,11,0.0,164,0,34544,0,6979.0
rl2460910081,Jan 24-26,2020W04,20,0.0,9,0,35306,0,171.0
rl3250225665,Mar 6-8,2020W10,10,0.0,297,0,10041,0,10041.0
rl3250225665,Mar 13-15,2020W11,2,0.0,0,0,27204,1,27204.0
rl3250225665,Mar 20-22,2020W12,5,-7.69,77,0,44666,2,6296.0
rl3250225665,Mar 27-29,2020W13,1,-9.63,0,0,33393,3,231.0
rl2102428417,Sep 11-13,2020W37,10,0.0,399,0,13362,0,13362.0
rl2102428417,Sep 18-20,2020W38,13,0.0,182,0,31461,0,7849.0
rl2102428417,Dec 4-6,2020W49,17,0.0,79,0,32649,1,825.0
rl3714089729,Dec 4-6,2020W49,8,0.0,960,0,19320,1,19320.0
rl3714089729,Dec 11-13,2020W50,11,-8.64,115,-845,32346,2,2621.0
rl1111524097,Jun 12-14,2020W24,7,0.0,704,0,20740,1,20740.0
rl1111524097,Jun 19-21,2020W25,14,-9.49,77,-627,31928,2,1064.0
rl296518145,Dec 27-29,2019W52,7,0.0,476,0,31040,1,28956.0
rl296518145,Jan 3-5,2020W01,12,-8.48,85,-391,55138,2,4390.0
rl296518145,Jan 10-12,2020W02,14,-7.01,14,-71,61732,3,1312.0
rl2506064641,Nov 20-22,2020W47,8,0.0,541,0,20355,1,20355.0
rl2506064641,Nov 27-29,2020W48,14,-9.23,93,-448,30050,2,1567.0
rl1163363073,Oct 9-11,2020W41,6,0.0,813,0,18761,1,18761.0
rl1163363073,Oct 16-18,2020W42,9,-6.96,277,-536,29049,2,5700.0
rl3411247873,Sep 18-20,2020W38,9,0.0,453,0,19623,1,19623.0
rl3411247873,Sep 25-27,2020W39,14,-9.22,55,-398,191752,2,1524.0
rl3411247873,Oct 2-4,2020W40,14,-7.92,2,-53,28634,3,317.0
rl2119205633,Sep 11-13,2020W37,8,0.0,452,0,16708,1,16708.0
rl2119205633,Sep 18-20,2020W38,18,-0.89,73,-379,28555,2,1836.0
rl591758081,Jul 10-12,2020W28,8,0.0,464,0,14391,1,14391.0
rl591758081,Jul 17-19,2020W29,12,-9.34,55,-409,28322,2,955.0
rl591758081,Jul 24-26,2020W30,13,-9.92,1,-54,28528,3,8.0
rl1884324609,Sep 11-13,2020W37,9,0.0,396,0,13696,1,13696.0
rl1884324609,Sep 18-20,2020W38,16,-7.59,126,-270,28015,2,3306.0
rl574980865,Jul 10-12,2020W28,7,0.0,484,0,14774,1,14774.0
rl574980865,Jul 17-19,2020W29,13,-9.37,59,-425,27453,2,938.0
rl1178764033,Jul 3-5,2020W27,5,0.0,522,0,14181,1,14181.0
rl1178764033,Jul 10-12,2020W28,11,-8.15,103,-419,26353,2,2621.0
rl1178764033,Jul 17-19,2020W29,15,-9.57,4,-99,27096,3,113.0
rl2472313601,Nov 13-15,2020W46,11,0.0,441,0,12666,1,12666.0
rl2472313601,Nov 20-22,2020W47,13,-7.78,60,-381,25678,2,2806.0
rl2472313601,Nov 27-29,2020W48,17,-9.84,2,-58,26396,3,46.0
rl2959442689,Dec 11-13,2020W50,6,0.0,654,0,18327,1,18327.0
rl2959442689,Dec 18-20,2020W51,9,-9.48,32,-622,26315,2,950.0
rl4165042945,May 29-31,2020W22,5,0.0,518,0,18620,1,18620.0
rl4165042945,Jun 5-7,2020W23,11,-0.9,96,-422,26105,2,1854.0
rl1145209601,Jul 3-5,2020W27,6,0.0,481,0,12560,1,12560.0
rl1145209601,Jul 10-12,2020W28,12,-8.52,88,-393,25436,2,1859.0
rl1145209601,Jul 17-19,2020W29,16,-9.91,1,-87,26011,3,17.0
rl1128563457,Jul 17-19,2020W29,6,0.0,574,0,27256,1,13862.0
rl1128563457,Jul 24-26,2020W30,7,-6.93,180,-394,35789,2,4250.0
rl1128563457,Jul 31-Aug 2,2020W31,13,-9.45,31,-149,38376,3,235.0
rl2421981953,Nov 13-15,2020W46,10,0.0,613,0,12951,1,12951.0
rl2421981953,Nov 20-22,2020W47,18,-9.27,48,-565,24276,2,941.0
rl240681729,Oct 23-25,2020W43,4,0.0,763,0,25452,0,25452.0
rl240681729,Oct 30-Nov 1,2020W44,11,0.0,84,0,41185,0,1791.0
rl240681729,Nov 27-29,2020W48,8,0.0,366,0,16808,1,14105.0
rl240681729,Dec 4-6,2020W49,19,-0.96,34,-332,24181,2,571.0
rl3125445377,Aug 14-16,2020W33,4,0.0,238,0,8968,1,8968.0
rl3125445377,Aug 21-23,2020W34,10,-7.83,107,-131,23917,2,1947.0
rl3864756993,Oct 30-Nov 1,2020W44,6,0.0,570,0,14624,1,14624.0
rl3864756993,Nov 6-8,2020W45,11,-9.08,81,-489,22142,2,1352.0
rl3360195329,Aug 7-9,2020W32,6,0.0,359,0,10990,1,10990.0
rl3360195329,Aug 14-16,2020W33,9,-8.44,56,-303,20857,2,1710.0
rl3360195329,Aug 21-23,2020W34,16,-0.99,3,-53,21822,3,17.0
rl3360195329,Aug 28-30,2020W35,13,157.06,7,4,21826,4,284.0
rl727286529,Oct 16-18,2020W42,8,0.0,545,0,13562,1,13562.0
rl727286529,Oct 23-25,2020W43,10,-9.02,51,-494,21708,2,1330.0
rl2908848897,Nov 27-29,2020W48,9,0.0,463,0,15412,1,12063.0
rl2908848897,Dec 4-6,2020W49,15,-8.42,91,-372,23781,2,1911.0
rl1180140289,Oct 9-11,2020W41,8,0.0,476,0,12727,1,12727.0
rl1180140289,Oct 16-18,2020W42,12,-8.34,90,-386,19578,2,2113.0
rl346849793,Dec 27-29,2019W52,8,0.0,442,0,25528,1,23946.0
rl346849793,Jan 3-5,2020W01,14,-9.41,39,-403,45071,2,1415.0
rl2656207617,Sep 25-27,2020W39,7,0.0,319,0,8698,1,8698.0
rl2656207617,Oct 2-4,2020W40,11,-8.05,90,-229,19505,2,1695.0
rl3048571393,Jan 31-Feb 2,2020W05,10,0.0,383,0,20235,1,11772.0
rl3048571393,Feb 7-9,2020W06,13,-6.72,33,-350,27699,2,3861.0
rl861700865,Nov 6-8,2020W45,8,0.0,396,0,13616,22,12656.0
rl861700865,Nov 13-15,2020W46,16,-9.62,32,-364,19607,23,484.0
rl3444802305,Sep 18-20,2020W38,11,0.0,394,0,11194,1,11194.0
rl3444802305,Sep 25-27,2020W39,16,-9.02,57,-337,18004,2,1102.0
rl1145340673,Jul 17-19,2020W29,8,0.0,396,0,13608,1,11591.0
rl1145340673,Jul 24-26,2020W30,10,-0.81,79,-317,19652,2,2202.0
rl1934197505,Jul 31-Aug 2,2020W31,6,0.0,320,0,8914,1,8914.0
rl1934197505,Aug 7-9,2020W32,10,-9.35,33,-287,17395,2,577.0
rl2875294465,Nov 27-29,2020W48,10,0.0,395,0,11905,1,9854.0
rl2875294465,Dec 4-6,2020W49,18,-9.35,43,-352,17718,2,636.0
rl2689499905,Sep 4-6,2020W36,7,0.0,312,0,9836,1,9836.0
rl2689499905,Sep 11-13,2020W37,13,-9.59,25,-287,14989,2,404.0
rl2343600641,Jan 17-19,2020W03,9,0.0,338,0,11807,1,11807.0
rl2343600641,Jan 24-26,2020W04,16,-9.55,25,-313,14719,2,533.0
rl2218885889,May 29-31,2020W22,7,0.0,290,0,9204,1,9204.0
rl2218885889,Jun 5-7,2020W23,12,-8.46,90,-200,14608,2,1415.0
rl3428025089,Sep 18-20,2020W38,14,0.0,191,0,7757,1,7757.0
rl3428025089,Sep 25-27,2020W39,18,-9.42,11,-180,13758,2,453.0
rl3428025089,Oct 2-4,2020W40,18,-8.87,5,-6,14218,3,51.0
rl3747644161,Dec 4-6,2020W49,11,0.0,204,0,5931,1,5931.0
rl3747644161,Dec 11-13,2020W50,14,-9.02,40,-164,10086,2,581.0
rl2042331649,Feb 28-Mar 1,2020W09,13,0.0,181,0,15303,1,5701.0
rl2042331649,Mar 6-8,2020W10,17,-6.69,59,-122,19679,2,1887.0
rl3796730625,Aug 21-23,2020W34,8,0.0,279,0,7498,1,7498.0
rl3796730625,Aug 28-30,2020W35,9,-6.42,85,-194,7499,2,2686.0
rl2185331457,May 29-31,2020W22,8,0.0,169,0,27598,3,6518.0
rl710509313,Oct 16-18,2020W42,10,0.0,221,0,4050,1,4050.0
rl710509313,Oct 23-25,2020W43,13,-9.86,8,-213,6361,2,55.0
rl1146585857,Oct 9-11,2020W41,10,0.0,229,0,4049,1,4049.0
rl1146585857,Oct 16-18,2020W42,17,-9.52,16,-213,6118,2,195.0
rl2973991681,Jun 26-28,2020W26,10,0.0,153,0,3170,1,3170.0
rl2973991681,Jul 3-5,2020W27,16,-8.97,10,-143,5377,2,326.0
rl2455536385,Nov 13-15,2020W46,14,0.0,96,0,2115,1,2115.0
rl2455536385,Nov 20-22,2020W47,16,-0.48,56,-40,5351,2,1100.0
rl1505722881,Mar 20-22,2020W12,6,0.0,61,0,18941,2,4927.0
rl2202108673,May 29-31,2020W22,10,0.0,198,0,35898,3,4512.0
rl4256399873,Jan 24-26,2020W04,12,0.0,61,0,1708,1,1708.0
rl4256399873,Jan 31-Feb 2,2020W05,13,-8.05,6,-55,4071,2,333.0
rl2421326593,Sep 25-27,2020W39,13,0.0,79,0,1701,1,1701.0
rl2421326593,Oct 2-4,2020W40,16,-9.18,17,-62,3811,2,140.0
rl162300417,Dec 27-29,2019W52,13,0.0,128,0,5146,1,4674.0
rl162300417,Jan 3-5,2020W01,19,-9.91,8,-120,8931,2,41.0
rl380404225,Jan 3-5,2020W01,16,0.0,42,0,37582,2,783.0
rl380404225,Jan 10-12,2020W02,21,-0.98,2,-40,39583,3,16.0
rl844923649,Nov 6-8,2020W45,10,0.0,62,0,2668,22,2525.0
rl1957462529,Dec 27-29,2019W52,9,0.0,103,0,28028,1,21441.0
rl1957462529,Jan 3-5,2020W01,15,-9.62,15,-88,29682,2,806.0
rl1957462529,Jan 10-12,2020W02,18,-9.69,1,-14,30093,3,25.0
rl3062400769,Jun 21-23,2019W25,1,0.0,4291,0,692540,1,624238.0
rl3062400769,Jun 28-30,2019W26,2,-0.18,4,-4287,1908497,2,612815.0
rl3062400769,Jul 5-7,2019W27,2,-6.44,1841,1837,2495420,3,217873.0
rl3062400769,Jul 12-14,2019W28,4,-5.78,941,-900,2743792,4,91922.0
rl3062400769,Jul 19-21,2019W29,6,-6.61,559,-382,2829382,5,31188.0
rl3062400769,Jul 26-28,2019W30,7,-6.22,264,-295,2869859,6,11776.0
rl3062400769,Mar 6-8,2020W10,18,0.0,26,0,3148949,38,1299.0
rl1556054529,Mar 20-22,2020W12,10,0.0,12,0,10866,2,827.0
rl1967751937,Jul 31-Aug 2,2020W31,11,0.0,53,0,22764,2,637.0
rl1128432385,Jul 3-5,2020W27,15,0.0,19,0,8228,2,366.0
rl257458945,Oct 23-25,2020W43,12,0.0,30,0,118435,24,273.0
rl1606386177,Mar 20-22,2020W12,13,0.0,6,0,4778,2,91.0
rl2276033025,Dec 6-8,2019W49,4,0.0,185,0,118658,1,91221.0
rl2276033025,Dec 13-15,2019W50,6,-6.77,165,-20,172356,2,29442.0
rl2276033025,Dec 20-22,2019W51,8,-8.58,16,-149,203276,3,4181.0
rl2276033025,Dec 27-29,2019W52,16,-9.68,3,-13,206808,4,133.0
rl2276033025,Jan 10-12,2020W02,20,0.0,1,0,207026,6,17.0
rl1003259649,Apr 26-28,2019W17,1,0.0,0,0,3319215,1,2971259.0
rl1003259649,May 3-5,2019W18,1,-0.72,0,0,9999059,2,830901.0
rl1003259649,May 10-12,2019W19,1,-2.11,0,0,11128696,3,655869.0
rl1003259649,May 17-19,2019W20,3,-7.21,0,0,11529657,4,182999.0
rl1003259649,May 24-26,2019W21,8,-7.92,0,0,11638593,5,38063.0
rl1003259649,May 31-Jun 2,2019W22,14,-9.28,0,0,11650050,6,2727.0
rl1003259649,Jun 7-9,2019W23,13,-7.52,0,0,11664911,7,675.0
rl1003259649,Jun 14-16,2019W24,16,-6.16,0,0,11703305,8,259.0
rl1756595713,Aug 2-4,2019W31,1,0.0,9701,0,3310603,1,2100284.0
rl1756595713,Aug 9-11,2019W32,1,-5.85,5604,-4097,5283047,2,871976.0
rl1756595713,Aug 16-18,2019W33,2,-6.35,2,-5602,6068667,3,317880.0
rl1756595713,Aug 23-25,2019W34,5,-6.87,951,949,6333765,4,99576.0
rl1756595713,Aug 30-Sep 1,2019W35,9,-5.92,330,-621,6424191,5,40657.0
rl1756595713,Sep 6-8,2019W36,10,-7.62,192,-138,6468166,6,9672.0
rl1756595713,Sep 13-15,2019W37,18,-6.85,0,0,6471808,7,3042.0
rl1756595713,Sep 20-22,2019W38,21,-7.73,19,0,6432328,8,691.0
rl1756595713,Sep 27-29,2019W39,19,-5.86,1,-18,6695806,9,286.0
rl1868727297,Jul 5-7,2019W27,1,0.0,8657,0,2330039,1,1617278.0
rl1868727297,Jul 12-14,2019W28,1,-5.77,6084,-2573,3991140,2,684396.0
rl1868727297,Jul 19-21,2019W29,2,-6.83,2223,-3861,4482432,3,217214.0
rl1868727297,Jul 26-28,2019W30,3,-5.12,1341,-882,4740336,4,105921.0
rl1868727297,Aug 2-4,2019W31,8,-0.97,52,-1289,4774244,5,3137.0
rl882476545,Aug 9-11,2019W32,9,0.0,1312,0,127781,1,12249.0
rl882476545,Aug 16-18,2019W33,8,14.27,359,-953,3937972,2,29726.0
rl2999813889,Mar 8-10,2019W10,1,0.0,0,0,2160304,1,1941441.0
rl2999813889,Mar 15-17,2019W11,1,-7.01,0,0,3445373,2,581461.0
rl2999813889,Mar 22-24,2019W12,3,-6.85,0,0,3851667,3,183138.0
rl2999813889,Mar 29-31,2019W13,8,-7.53,0,0,3983533,4,45325.0
rl2999813889,Apr 5-7,2019W14,11,-9.31,0,0,4002497,5,3122.0
rl2999813889,Apr 12-14,2019W15,11,-2.01,0,0,4008467,6,2495.0
rl2999813889,Apr 19-21,2019W16,19,-7.67,0,0,4008703,7,582.0
rl1848936193,Jul 19-21,2019W29,1,0.0,7787,0,1659518,1,1316871.0
rl1848936193,Jul 26-28,2019W30,1,-4.31,6485,-1302,3173081,2,748924.0
rl1848936193,Aug 2-4,2019W31,3,-6.88,1360,-5125,3700557,3,233888.0
rl1848936193,Aug 9-11,2019W32,4,-0.59,501,-859,3881753,4,95850.0
rl1848936193,Aug 16-18,2019W33,9,-7.57,120,-381,210672,5,23252.0
rl1848936193,Aug 23-25,2019W34,15,-7.57,32,-88,3952362,6,5651.0
rl1848936193,Aug 30-Sep 1,2019W35,17,-0.51,0,0,3961349,7,5364.0
rl1848936193,Sep 6-8,2019W36,15,-2.51,16,0,3968106,8,4016.0
rl1848936193,Sep 13-15,2019W37,20,-7.42,0,0,3966338,9,1036.0
rl1453163009,Oct 18-20,2019W42,1,0.0,7687,0,1616172,1,1520574.0
rl1453163009,Oct 25-27,2019W43,2,-6.24,4089,-3598,2891945,2,571783.0
rl1453163009,Nov 1-3,2019W44,2,-5.63,2198,-1891,3439648,3,249913.0
rl1453163009,Nov 8-10,2019W45,5,-6.82,604,-1594,3582060,4,79419.0
rl1453163009,Nov 15-17,2019W46,7,-7.13,261,-343,3629923,5,22827.0
rl1453163009,Nov 22-24,2019W47,12,-9.52,10,-251,3647851,6,1099.0
rl4094919681,May 24-26,2019W21,1,0.0,0,0,1095378,1,1029650.0
rl4094919681,May 31-Jun 2,2019W22,2,-4.51,0,0,2377530,2,565346.0
rl4094919681,Jun 7-9,2019W23,4,-5.97,0,0,2936585,3,227905.0
rl4094919681,Jun 14-16,2019W24,5,-3.53,1254,0,3253693,4,147427.0
rl4094919681,Jun 21-23,2019W25,5,-6.18,537,-717,3401279,5,56350.0
rl4094919681,Jun 28-30,2019W26,6,-6.51,120,-417,3443254,6,19679.0
rl4094919681,Jul 5-7,2019W27,8,-7.94,47,-73,3464711,7,4057.0
rl4094919681,Jul 12-14,2019W28,12,-2.49,31,-16,3475046,8,3048.0
rl3086648321,Apr 12-14,2019W15,1,0.0,0,0,1426376,1,1199622.0
rl3086648321,Apr 19-21,2019W16,1,-0.64,0,0,2845937,2,432231.0
rl3086648321,Apr 26-28,2019W17,2,-8.52,0,0,3170965,3,64078.0
rl3086648321,May 3-5,2019W18,4,-4.25,0,0,3503259,4,36815.0
rl3086648321,May 10-12,2019W19,8,-4.39,0,0,3561334,5,20650.0
rl3086648321,May 17-19,2019W20,12,-1.51,0,0,3592627,6,17526.0
rl2953807617,Sep 6-8,2019W36,1,0.0,7443,0,1330799,1,1330799.0
rl2953807617,Sep 13-15,2019W37,1,-5.64,4678,-2765,2684695,2,579825.0
rl2953807617,Sep 20-22,2019W38,3,-7.17,1812,-2866,3098599,3,164046.0
rl2953807617,Sep 27-29,2019W39,10,-8.27,515,-1297,3198434,4,28314.0
rl2521925377,May 31-Jun 2,2019W22,1,0.0,0,0,1621559,1,1351097.0
rl2521925377,Jun 7-9,2019W23,3,-6.99,0,0,2766496,2,406534.0
rl2521925377,Jun 14-16,2019W24,4,-6.18,1645,0,3199519,3,155269.0
rl2521925377,Jun 21-23,2019W25,6,-6.42,727,-918,3359777,4,55514.0
rl2521925377,Jun 28-30,2019W26,8,-0.86,82,-645,3390713,5,7752.0
rl3373762305,Oct 4-6,2019W40,1,0.0,7757,0,1434022,1,1196496.0
rl3373762305,Oct 11-13,2019W41,2,-5.94,3400,-4357,2535051,2,485793.0
rl3373762305,Oct 18-20,2019W42,2,-6.84,1293,-2107,2902920,3,153696.0
rl3373762305,Nov 1-3,2019W44,14,0.0,27,0,3022261,5,3846.0
rl3373762305,Nov 8-10,2019W45,14,-4.51,16,-11,3026699,6,2112.0
rl3373762305,Nov 15-17,2019W46,12,-4.64,17,1,3028628,7,1133.0
rl3373762305,Nov 22-24,2019W47,13,-0.31,15,-2,3030739,8,782.0
rl176064257,May 31-Jun 2,2019W22,3,0.0,0,0,443216,0,436395.0
rl176064257,Jun 7-9,2019W23,2,0.0,0,0,1071393,0,615918.0
rl176064257,Jun 14-16,2019W24,2,0.0,3361,0,1922400,0,410369.0
rl176064257,Jun 21-23,2019W25,3,0.0,2070,0,2380165,0,197452.0
rl176064257,Jun 28-30,2019W26,4,0.0,920,0,2580621,0,112890.0
rl176064257,Jul 5-7,2019W27,5,0.0,465,0,2691528,1,52325.0
rl176064257,Jul 12-14,2019W28,9,-4.01,466,1,2755326,2,31355.0
rl176064257,Jul 19-21,2019W29,11,-7.96,128,-338,2762206,3,6391.0
rl176064257,Jul 26-28,2019W30,11,-4.12,64,-64,2774499,4,3756.0
rl2778759681,Nov 8-10,2019W45,1,0.0,4,0,1076697,1,869810.0
rl2778759681,Nov 15-17,2019W46,2,-5.71,3602,3598,1952354,2,372875.0
rl2778759681,Nov 22-24,2019W47,2,-6.18,1549,-2053,2403726,3,142525.0
rl2778759681,Nov 29-Dec 1,2019W48,6,-8.77,270,-1279,2491063,4,17462.0
rl2778759681,Dec 6-8,2019W49,14,-8.99,49,-221,2502948,5,1761.0
rl203392513,Feb 15-17,2019W07,0,0.0,322,0,1503851,1,1503851.0
rl203392513,Mar 8-10,2019W10,8,0.0,0,0,2068778,4,6469.0
rl203392513,Mar 15-17,2019W11,10,-9.55,0,0,2071567,5,290.0
rl3338568705,Mar 15-17,2019W11,2,0.0,0,0,544513,1,471077.0
rl3338568705,Mar 22-24,2019W12,2,-0.98,0,0,1495069,2,424847.0
rl3338568705,Mar 29-31,2019W13,6,-5.83,0,0,1936294,3,177194.0
rl3338568705,Apr 5-7,2019W14,7,-7.42,0,0,2074838,4,45674.0
rl3338568705,Apr 12-14,2019W15,9,-8.42,0,0,2107189,5,7238.0
rl3338568705,Apr 19-21,2019W16,15,-7.04,0,0,2115225,6,2142.0
rl2767881729,Aug 16-18,2019W33,1,0.0,4428,0,647075,1,641069.0
rl2767881729,Aug 23-25,2019W34,2,-5.08,2733,-1695,1444555,2,315379.0
rl2767881729,Aug 30-Sep 1,2019W35,5,-5.22,1515,-1218,1800520,3,150602.0
rl2767881729,Sep 6-8,2019W36,12,-9.49,197,-1318,1947055,4,7706.0
rl4052190721,Mar 29-31,2019W13,4,0.0,0,0,203424,0,203424.0
rl4052190721,Apr 5-7,2019W14,1,0.0,0,0,1097186,1,774486.0
rl4052190721,Apr 12-14,2019W15,2,-7.03,0,0,1667985,2,230284.0
rl4052190721,Apr 19-21,2019W16,4,-8.46,0,0,1822160,3,35470.0
rl3614934785,Feb 8-10,2019W06,0,0.0,177,0,3006925,1,1596100.0
rl3614934785,Feb 15-17,2019W07,0,-0.78,161,-16,3705696,2,351883.0
rl3614934785,Feb 22-24,2019W08,0,-6.28,105,-56,3942870,3,131004.0
rl3614934785,Mar 1-3,2019W09,0,-3.59,89,-16,4058553,4,83936.0
rl3614934785,Mar 8-10,2019W10,5,-8.16,0,0,3203827,5,15462.0
rl4173562881,Mar 29-31,2019W13,1,0.0,0,0,829994,1,630274.0
rl4173562881,Apr 5-7,2019W14,2,-3.87,0,0,1620085,2,386570.0
rl4173562881,Apr 12-14,2019W15,3,-8.27,0,0,1905310,3,66920.0
rl4173562881,Apr 19-21,2019W16,9,-8.43,0,0,1959302,4,10537.0
rl3122365441,Jun 28-30,2019W26,1,0.0,8,0,1979237,2,883329.0
rl3122365441,Jul 5-7,2019W27,3,-0.79,1962,1954,2588046,3,185921.0
rl3122365441,Jul 12-14,2019W28,8,-7.18,805,-1157,2779094,4,52519.0
rl3122365441,Jul 19-21,2019W29,12,-9.42,44,-761,2772708,5,3061.0
rl2660009473,May 10-12,2019W19,2,0.0,0,0,582913,1,582913.0
rl2660009473,May 17-19,2019W20,2,-4.56,0,0,1188131,2,317184.0
rl2660009473,May 24-26,2019W21,5,-7.34,0,0,1466208,3,84520.0
rl2660009473,May 31-Jun 2,2019W22,13,-9.65,0,0,1512473,4,2959.0
rl866222593,Nov 1-3,2019W44,1,0.0,5487,0,809830,1,700872.0
rl866222593,Nov 8-10,2019W45,2,-6.18,2,-5485,1509245,2,267833.0
rl866222593,Nov 15-17,2019W46,4,-6.53,1011,1009,1520069,3,92939.0
rl866222593,Nov 22-24,2019W47,9,-9.16,108,-903,1558233,4,7783.0
rl2342486529,Oct 25-27,2019W43,1,0.0,5977,0,1058056,1,876297.0
rl2342486529,Nov 1-3,2019W44,3,-8.14,2244,-3733,1559066,2,162771.0
rl2342486529,Nov 8-10,2019W45,9,-9.52,204,-2040,1624955,3,7769.0
rl4262954753,May 17-19,2019W20,1,0.0,0,0,851041,1,670834.0
rl4262954753,May 24-26,2019W21,3,-6.02,0,0,1470660,2,266810.0
rl4262954753,May 31-Jun 2,2019W22,8,-8.75,0,0,1630500,3,33260.0
rl4262954753,Jun 7-9,2019W23,12,-8.83,0,0,1662089,4,3885.0
rl4262954753,Jun 14-16,2019W24,13,-3.34,65,0,1675517,5,2587.0
rl3512239361,Jul 26-28,2019W30,2,0.0,1829,0,314410,1,278207.0
rl3512239361,Aug 2-4,2019W31,2,-0.18,1899,70,1019028,2,273224.0
rl3512239361,Aug 9-11,2019W32,6,-7.15,662,-1237,1278667,3,77907.0
rl3512239361,Aug 16-18,2019W33,10,-7.19,381,-281,1355676,4,21888.0
rl3512239361,Aug 23-25,2019W34,16,-8.55,0,0,1374240,5,3168.0
rl1673430529,Jun 7-9,2019W23,1,0.0,0,0,824346,0,686948.0
rl1673430529,Jun 14-16,2019W24,3,0.0,1981,0,1330524,0,157938.0
rl1673430529,Jun 21-23,2019W25,8,0.0,580,0,1456806,0,35044.0
rl1673430529,Jun 28-30,2019W26,11,0.0,23,0,1469806,0,2319.0
rl254182913,Aug 16-18,2019W33,3,0.0,2,0,181120,1,181120.0
rl254182913,Aug 23-25,2019W34,3,6.04,2667,2665,473956,2,290576.0
rl254182913,Aug 30-Sep 1,2019W35,2,-0.83,1982,-685,871713,3,266385.0
rl254182913,Sep 6-8,2019W36,3,-7.16,680,-1302,1160369,4,75759.0
rl254182913,Sep 13-15,2019W37,6,-3.58,408,-272,1225637,5,48603.0
rl254182913,Sep 20-22,2019W38,14,-0.9,38,-370,1278415,6,4855.0
rl1242990337,Mar 22-24,2019W12,1,0.0,0,0,646052,1,479615.0
rl1242990337,Mar 29-31,2019W13,3,-5.36,0,0,1186473,2,222362.0
rl1242990337,Apr 5-7,2019W14,6,-7.18,0,0,1360675,3,62719.0
rl1242990337,Apr 12-14,2019W15,10,-9.01,0,0,1395501,4,6227.0
rl1242990337,Apr 19-21,2019W16,18,-8.71,0,0,1400192,5,805.0
rl1411876353,Aug 23-25,2019W34,1,0.0,3391,0,402782,1,399645.0
rl1411876353,Aug 30-Sep 1,2019W35,3,-3.35,2182,-1209,934122,2,265940.0
rl1411876353,Sep 6-8,2019W36,5,-8.33,487,-1695,1187950,3,44330.0
rl1411876353,Sep 13-15,2019W37,13,-7.32,95,-392,1225314,4,11859.0
rl1411876353,Sep 20-22,2019W38,20,-9.27,7,-88,1230830,5,862.0
rl3594748929,Aug 9-11,2019W32,2,0.0,3524,0,527687,1,515849.0
rl3594748929,Aug 16-18,2019W33,6,-7.17,2,-3522,1039838,2,146161.0
rl3594748929,Aug 23-25,2019W34,12,-8.56,253,251,1146136,3,21098.0
rl3594748929,Aug 30-Sep 1,2019W35,19,-0.97,0,0,1157581,4,638.0
rl1859553025,Jun 14-16,2019W24,1,0.0,4838,0,662167,1,573682.0
rl1859553025,Jun 21-23,2019W25,4,-7.04,1974,-2864,1150255,2,169933.0
rl1859553025,Jun 28-30,2019W26,5,-7.43,521,-1453,1261989,3,43727.0
rl1859553025,Jul 5-7,2019W27,10,-9.68,27,-494,1291570,4,1391.0
rl3801384705,Jun 21-23,2019W25,2,0.0,3790,0,380864,1,341662.0
rl3801384705,Jun 28-30,2019W26,3,-3.72,2,-3788,798417,2,214707.0
rl3801384705,Jul 5-7,2019W27,4,-4.85,1047,1045,1017809,3,110608.0
rl3801384705,Jul 12-14,2019W28,5,-3.74,642,-405,1146392,4,69288.0
rl3801384705,Jul 19-21,2019W29,9,-8.38,126,-516,1175636,5,11238.0
rl3801384705,Jul 26-28,2019W30,13,-7.49,28,-98,1186389,6,2818.0
rl1386185729,Oct 11-13,2019W41,1,0.0,5643,0,1474545,1,691179.0
rl1386185729,Oct 18-20,2019W42,3,-8.01,1514,-4129,1851533,2,137467.0
rl1386185729,Oct 25-27,2019W43,10,-9.68,172,-1342,1907218,3,4348.0
rl3698033921,Aug 23-25,2019W34,6,0.0,480,0,71741,1,71741.0
rl3698033921,Aug 30-Sep 1,2019W35,1,36.94,2670,2190,468753,2,336722.0
rl3698033921,Sep 6-8,2019W36,2,-7.06,996,-1674,911036,3,98912.0
rl3698033921,Sep 13-15,2019W37,8,-7.48,252,-744,992880,4,24963.0
rl3698033921,Sep 20-22,2019W38,17,-0.9,15,-237,994646,5,2493.0
rl2934998017,May 24-26,2019W21,2,0.0,0,0,435908,1,366901.0
